Date,Message
2025-12-15T23:00:00.000-00:00,"0,0.5,100,1.82,0.17,-74.03,0,3,0,25,0"
2025-12-16T00:00:00.000-00:00,"1,1.01,100,4.07,0.09,-51.63,0,1,0,1,2"
2025-12-16T08:00:00.000-00:00,"1,0.67,100,2.14,0.22,-77.93,0,2,1,2,2"
2025-12-16T18:30:00.000-00:00,"0,0.45,100,2.02,0.63,-113.2,0,3,0,1,0"
2025-12-16T19:15:00.000-00:00,"0,0.94,100,2.35,0.36,-33.81,0,3,1,6,9"
2025-12-16T23:30:00.000-00:00,"0,0.22,100,0.89,0.67,-95.28,0,1,0,1,8"
2025-12-17T08:45:00.000-00:00,"0,0.13,100,1.79,0.2,-196.28,0,1,0,1,15"
2025-12-17T20:00:00.000-00:00,"0,0.23,100,1.55,0.36,-250.05,0,3,0,1,4"
2025-12-18T06:45:00.000-00:00,"1,0.25,100,1.7,0.06,-167.2,0,1,1,1,5"
2025-12-19T00:45:00.000-00:00,"0,0.84,100,3.09,0.1,-31.34,0,3,0,1,29"
